City,Station Name,Latitude,Longitude,PM2.5,PM10
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,95,304.53
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,76.91,239.99
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,75.84,236.79
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,60.88,192.06
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,60.09,191.99
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,48.99,191.04
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,48.53,189.28
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,42.15,164.67
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,43.65,168.27
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.61,218.73
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.31,217.79
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,60.18,204.56
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,59.73,202.99
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,53.4,181.08
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,53.95,182.6
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,61.59,203.81
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,62.72,206.42
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,78.59,242.99
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,80.88,246.61
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,112.94,297.23
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,111.16,294.24
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,86.24,252.43
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,86.28,252.12
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,86.83,247.84
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,87.35,248.65
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,94.56,260.03
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,93.3,259.95
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,75.69,258.76
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,75.19,259.05
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,68.2,263.06
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,68.12,263.17
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,67.04,264.64
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,68.38,264.02
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,87.11,255.3
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,86.89,256.35
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,83.82,270.99
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,84.8,272.37
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,98.52,291.73
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,99.33,294.88
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,110.68,339.02
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,112.94,345.67
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,144.55,438.77
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,144.97,441.06
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,150.91,473.06
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,150.68,471.71
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,147.47,452.87
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,145.91,452.39
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,124.06,445.68
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,123.33,441.08
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,113.14,376.64
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,112.91,374.55
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,109.67,345.23
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,110.18,347.61
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,117.36,380.99
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,115.73,376.13
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,92.87,308.08
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,90.71,308.35
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,60.47,312.17
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,59.65,315.21
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,48.14,357.76
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,49.67,360.44
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,71.02,397.89
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,75.63,404.93
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,140.17,503.5
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,137.87,498.21
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,105.61,424.13
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,105.18,418.06
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,99.09,333.01
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,54.05,63.52
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,58.18,63.52
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,45.78,63.52
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,45.78,67.62
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,45.78,125.05
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,45.78,124.39
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,45.78,115.13
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.72,89.42
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.72,89.42
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.72,89.42
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,65.1,92.79
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,70.36,139.93
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,70.36,139.93
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,70.36,139.93
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,59.3,108.06
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,60.58,108.24
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,60.58,108.24
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,60.58,108.24
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,58.78,105.67
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,33.56,69.65
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,33.56,69.65
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,33.56,69.65
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,32.38,68.23
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,15.93,48.35
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,15.93,48.35
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,15.93,48.35
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,15.82,47.89
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,14.34,41.44
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,14.34,41.44
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,14.34,41.44
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,14.72,42.75
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,20.07,61.14
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,20.07,61.14
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,20.07,61.14
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,22.9,69
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,62.59,178.99
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,62.59,178.99
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,62.59,178.99
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.3,181.99
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,88.19,223.95
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,88.19,223.95
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,88.19,223.95
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.72,89.42
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,63.4,90.13
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,44.92,100.07
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,44.92,100.07
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,44.92,100.07
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.72,89.42
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,60.71,88.4
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,4.54,74.06
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,4.54,74.06
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,4.54,74.06
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,5.58,74.36
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,20.15,78.6
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,20.15,78.6
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,20.15,78.6
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,21.48,79.06
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.15,85.53
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.15,85.53
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.15,85.53
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.08,85.8
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,39.06,89.65
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,39.06,89.65
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,39.06,89.65
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,38.97,89.79
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,37.71,91.73
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,37.71,91.73
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,37.71,91.73
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,37.19,90.8
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,29.97,77.75
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,29.97,77.75
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,29.97,77.75
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,29.73,76.59
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,26.3,60.4
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,26.3,60.4
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,26.3,60.4
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,26.28,67.06
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,25.99,160.33
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,25.99,160.33
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,25.99,160.33
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,25.67,155.46
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,21.23,87.3
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,21.23,87.3
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,21.23,87.3
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,20.95,85.98
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,16.98,67.5
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,16.98,67.5
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,16.98,67.5
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,17.1,66.66
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,18.77,54.87
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,18.77,54.87
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,18.77,54.87
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,18.71,54.56
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,17.8,50.26
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,17.8,50.26
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,17.8,50.26
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,17.87,50.49
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,18.88,53.72
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,18.88,53.72
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,18.88,53.72
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,19.14,54.8
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,22.71,69.93
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,22.71,69.93
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,22.71,69.93
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,23.39,70.65
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,32.98,80.77
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,32.98,80.77
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,32.98,80.77
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,34.05,83.42
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,49.08,120.45
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.72,89.42
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.72,89.42
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.72,89.42
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.1,88.65
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,55.38,77.85
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,55.38,77.85
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,55.38,77.85
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,54.2,77.31
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,37.65,69.73
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,37.65,69.73
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,37.65,69.73
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,36.44,69.71
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,19.52,69.5
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,19.52,69.5
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,19.52,69.5
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,19.87,69.68
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,24.76,72.17
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.72,89.42
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.72,89.42
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,63.73,88.25
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,49.8,71.88
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,49.8,71.88
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,49.8,71.88
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,48.51,73.03
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,30.51,89.13
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,30.51,89.13
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,30.51,89.13
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,31.39,90.52
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,64.72,89.42
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,63.2,88.78
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,41.86,79.89
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,41.86,79.89
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,41.86,79.89
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,41.17,78.99
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,31.52,66.38
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,31.52,66.38
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,31.52,66.38
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,31.53,71.52
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,31.62,143.54
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,31.62,143.54
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,31.62,143.54
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,30.61,139.78
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,16.53,87.14
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,16.53,87.14
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,16.53,87.14
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,15.96,86.08
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,8.05,71.31
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,8.05,71.31
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,8.05,71.31
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,9.8,71.4
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,34.25,72.7
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,34.25,72.7
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,34.25,72.7
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,33.85,73.03
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,28.25,77.61
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,28.25,77.61
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,28.25,77.61
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,30.6,81.63
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,63.5,137.88
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,63.5,137.88
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,63.5,137.88
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,67.36,149.68
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,121.43,314.83
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,121.43,314.83
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,121.43,314.83
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,122.46,317.45
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,136.87,354.14
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,136.87,354.14
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,136.87,354.14
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,132.99,341.59
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,78.68,165.86
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,78.68,165.86
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,78.68,165.86
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,76.91,161.78
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,52.16,104.72
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,52.16,104.72
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,52.16,104.72
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,51.38,103.33
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.39,83.84
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.39,83.84
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.39,83.84
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.49,83.54
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,41.93,79.28
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,41.93,79.28
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,41.93,79.28
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.51,79.43
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,20.66,81.52
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,20.66,81.52
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,20.66,81.52
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,20.97,82.05
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,25.35,89.48
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,25.35,89.48
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,25.35,89.48
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,25.54,89.85
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,28.15,95.01
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,28.15,95.01
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,28.15,95.01
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,28.07,96.14
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,26.97,111.91
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,26.97,111.91
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,26.97,111.91
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,27.85,112.5
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.21,120.78
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.21,120.78
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.21,120.78
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.08,122.27
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,38.2,143.18
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,38.2,143.18
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,38.2,143.18
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,38.7,145.78
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,45.73,182.15
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,45.73,182.15
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,45.73,182.15
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,62.4,99.13
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,63.13,100.62
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,63.13,100.62
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,63.13,100.62
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,62.19,99.78
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,48.96,88.01
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,48.96,88.01
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,48.96,88.01
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,48.41,86.92
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.72,71.59
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.72,71.59
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.72,71.59
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.44,71.82
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,36.48,75.03
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,36.48,75.03
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,36.48,75.03
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,36.16,74.69
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,31.73,69.94
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,31.73,69.94
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,31.73,69.94
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,31.28,70.38
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,24.93,76.49
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,24.93,76.49
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,24.93,76.49
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,24.07,76.3
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,11.98,73.64
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,11.98,73.64
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,11.98,73.64
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,13.21,74.36
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,30.46,84.39
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,30.46,84.39
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,30.46,84.39
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,31.99,86.44
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,53.37,115.14
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,53.37,115.14
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,53.37,115.14
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,53.49,116.44
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,55.18,134.59
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,55.18,134.59
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,55.18,134.59
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,55.67,134.72
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,62.54,136.49
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,62.54,136.49
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,62.54,136.49
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,61.56,135.21
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,47.77,117.3
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,47.77,117.3
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,47.77,117.3
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,47.42,117.13
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,42.55,114.71
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,42.55,114.71
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,42.55,114.71
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,42.98,115.72
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,48.95,129.93
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,48.95,129.93
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,48.95,129.93
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,48.38,129.63
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.46,125.43
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.46,125.43
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.46,125.43
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.3,126.37
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,38.04,139.46
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,38.04,139.46
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,38.04,139.46
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,38.47,138.11
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,44.54,119.15
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,44.54,119.15
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,44.54,119.15
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,44.25,119.19
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.21,119.75
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.21,119.75
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.21,119.75
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,40.43,120.78
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,43.51,135.19
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,43.51,135.19
Pathardih,Mohlabani Ghat-DMC,23.68,88.4339,43.51,135.19
